año,capitulo,nombre_capitulo,area,nombre_area,subtitulo,nombre_subtitulo,devengo
2019,47,SERVICIO DE SALUD METROPOLITANO SUR - ORIENTE,007,CRS PUENTE ALTO,21,GASTOS EN PERSONAL,7068831971
2019,47,SERVICIO DE SALUD METROPOLITANO SUR - ORIENTE,007,CRS PUENTE ALTO,22,BIENES Y SERVICIOS DE CONSUMO,4843530184
2019,47,SERVICIO DE SALUD METROPOLITANO SUR - ORIENTE,007,CRS PUENTE ALTO,26,OTROS GASTOS CORRIENTES,25600000
2019,47,SERVICIO DE SALUD METROPOLITANO SUR - ORIENTE,007,CRS PUENTE ALTO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,105149924
2019,53,SERVICIO DE SALUD CHILOÉ,001,HOSPITAL CASTRO,21,GASTOS EN PERSONAL,21582755327
2019,53,SERVICIO DE SALUD CHILOÉ,001,HOSPITAL CASTRO,22,BIENES Y SERVICIOS DE CONSUMO,7575461229
2019,53,SERVICIO DE SALUD CHILOÉ,001,HOSPITAL CASTRO,23,PRESTACIONES DE SEGURIDAD SOCIAL,270957825
2019,53,SERVICIO DE SALUD CHILOÉ,001,HOSPITAL CASTRO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,984160831
2019,53,SERVICIO DE SALUD CHILOÉ,002,HOSPITAL QUELLÓN,21,GASTOS EN PERSONAL,5157419571
2019,53,SERVICIO DE SALUD CHILOÉ,002,HOSPITAL QUELLÓN,22,BIENES Y SERVICIOS DE CONSUMO,2027215292
2019,53,SERVICIO DE SALUD CHILOÉ,002,HOSPITAL QUELLÓN,23,PRESTACIONES DE SEGURIDAD SOCIAL,96020335
2019,53,SERVICIO DE SALUD CHILOÉ,003,HOSPITAL ACHAO,21,GASTOS EN PERSONAL,2338337440
2019,53,SERVICIO DE SALUD CHILOÉ,003,HOSPITAL ACHAO,22,BIENES Y SERVICIOS DE CONSUMO,483509363
2019,53,SERVICIO DE SALUD CHILOÉ,003,HOSPITAL ACHAO,23,PRESTACIONES DE SEGURIDAD SOCIAL,60692294
2019,53,SERVICIO DE SALUD CHILOÉ,003,HOSPITAL ACHAO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,3061469
2019,53,SERVICIO DE SALUD CHILOÉ,004,HOSPITAL QUEILEN,21,GASTOS EN PERSONAL,1358076416
2019,53,SERVICIO DE SALUD CHILOÉ,004,HOSPITAL QUEILEN,22,BIENES Y SERVICIOS DE CONSUMO,322742703
2019,53,SERVICIO DE SALUD CHILOÉ,005,HOSPITAL ANCUD,21,GASTOS EN PERSONAL,10946529584
2019,53,SERVICIO DE SALUD CHILOÉ,005,HOSPITAL ANCUD,22,BIENES Y SERVICIOS DE CONSUMO,4516582214
2019,53,SERVICIO DE SALUD CHILOÉ,005,HOSPITAL ANCUD,23,PRESTACIONES DE SEGURIDAD SOCIAL,342509279
2019,53,SERVICIO DE SALUD CHILOÉ,005,HOSPITAL ANCUD,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,51437341
2019,53,SERVICIO DE SALUD CHILOÉ,006,DIRECCIÓN SERVICIO DE SALUD CHILOÉ,21,GASTOS EN PERSONAL,9590334662
2019,53,SERVICIO DE SALUD CHILOÉ,006,DIRECCIÓN SERVICIO DE SALUD CHILOÉ,22,BIENES Y SERVICIOS DE CONSUMO,4300729026
2019,53,SERVICIO DE SALUD CHILOÉ,006,DIRECCIÓN SERVICIO DE SALUD CHILOÉ,24,TRANSFERENCIAS CORRIENTES,34365757322
2019,53,SERVICIO DE SALUD CHILOÉ,006,DIRECCIÓN SERVICIO DE SALUD CHILOÉ,26,OTROS GASTOS CORRIENTES,231873769
2019,53,SERVICIO DE SALUD CHILOÉ,006,DIRECCIÓN SERVICIO DE SALUD CHILOÉ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1828288270
2019,53,SERVICIO DE SALUD CHILOÉ,006,DIRECCIÓN SERVICIO DE SALUD CHILOÉ,31,INICIATIVAS DE INVERSION,34944670567
2020,20,SERVICIO DE SALUD ARICA,001,DIRECCIÓN SERVICIO DE SALUD ARICA,21,GASTOS EN PERSONAL,14728532774
2020,20,SERVICIO DE SALUD ARICA,001,DIRECCIÓN SERVICIO DE SALUD ARICA,22,BIENES Y SERVICIOS DE CONSUMO,5968338538
2020,20,SERVICIO DE SALUD ARICA,001,DIRECCIÓN SERVICIO DE SALUD ARICA,23,PRESTACIONES DE SEGURIDAD SOCIAL,54562567
2020,20,SERVICIO DE SALUD ARICA,001,DIRECCIÓN SERVICIO DE SALUD ARICA,24,TRANSFERENCIAS CORRIENTES,26956987413
2020,20,SERVICIO DE SALUD ARICA,001,DIRECCIÓN SERVICIO DE SALUD ARICA,26,OTROS GASTOS CORRIENTES,3999940
2020,20,SERVICIO DE SALUD ARICA,001,DIRECCIÓN SERVICIO DE SALUD ARICA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,274995334
2020,20,SERVICIO DE SALUD ARICA,001,DIRECCIÓN SERVICIO DE SALUD ARICA,31,INICIATIVAS DE INVERSION,831262905
2020,20,SERVICIO DE SALUD ARICA,002,HOSPITAL DOCTOR JUAN NOE,21,GASTOS EN PERSONAL,36671825570
2020,20,SERVICIO DE SALUD ARICA,002,HOSPITAL DOCTOR JUAN NOE,22,BIENES Y SERVICIOS DE CONSUMO,22610576873
2020,20,SERVICIO DE SALUD ARICA,002,HOSPITAL DOCTOR JUAN NOE,23,PRESTACIONES DE SEGURIDAD SOCIAL,936511235
2020,20,SERVICIO DE SALUD ARICA,002,HOSPITAL DOCTOR JUAN NOE,34,SERVICIO DE LA DEUDA,60628950
2020,21,SERVICIO DE SALUD IQUIQUE,001,DIRECCIÓN DEL SERVICIO,21,GASTOS EN PERSONAL,20785297371
2020,21,SERVICIO DE SALUD IQUIQUE,001,DIRECCIÓN DEL SERVICIO,22,BIENES Y SERVICIOS DE CONSUMO,8552028365
2020,21,SERVICIO DE SALUD IQUIQUE,001,DIRECCIÓN DEL SERVICIO,23,PRESTACIONES DE SEGURIDAD SOCIAL,869557967
2020,21,SERVICIO DE SALUD IQUIQUE,001,DIRECCIÓN DEL SERVICIO,24,TRANSFERENCIAS CORRIENTES,42696762307
2020,21,SERVICIO DE SALUD IQUIQUE,001,DIRECCIÓN DEL SERVICIO,26,OTROS GASTOS CORRIENTES,62132000
2020,21,SERVICIO DE SALUD IQUIQUE,001,DIRECCIÓN DEL SERVICIO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,189589237
2020,21,SERVICIO DE SALUD IQUIQUE,001,DIRECCIÓN DEL SERVICIO,31,INICIATIVAS DE INVERSION,38695680728
2020,21,SERVICIO DE SALUD IQUIQUE,002,HOSPITAL DE IQUIQUE,21,GASTOS EN PERSONAL,50593475820
2020,21,SERVICIO DE SALUD IQUIQUE,002,HOSPITAL DE IQUIQUE,22,BIENES Y SERVICIOS DE CONSUMO,22542086295
2020,21,SERVICIO DE SALUD IQUIQUE,002,HOSPITAL DE IQUIQUE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,283576729
2020,21,SERVICIO DE SALUD IQUIQUE,002,HOSPITAL DE IQUIQUE,34,SERVICIO DE LA DEUDA,2525409133
2020,21,SERVICIO DE SALUD IQUIQUE,003,HOSPITAL DE ALTO HOSPICIO,21,GASTOS EN PERSONAL,2501711480
2020,21,SERVICIO DE SALUD IQUIQUE,003,HOSPITAL DE ALTO HOSPICIO,22,BIENES Y SERVICIOS DE CONSUMO,812912445
2020,21,SERVICIO DE SALUD IQUIQUE,003,HOSPITAL DE ALTO HOSPICIO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,159498
2020,22,SERVICIO DE SALUD ANTOFAGASTA,001,DIRECCIÓN SERVICIO DE SALUD ANTOFAGASTA,21,GASTOS EN PERSONAL,17669931504
2020,22,SERVICIO DE SALUD ANTOFAGASTA,001,DIRECCIÓN SERVICIO DE SALUD ANTOFAGASTA,22,BIENES Y SERVICIOS DE CONSUMO,18803994320
2020,22,SERVICIO DE SALUD ANTOFAGASTA,001,DIRECCIÓN SERVICIO DE SALUD ANTOFAGASTA,23,PRESTACIONES DE SEGURIDAD SOCIAL,127974224
2020,22,SERVICIO DE SALUD ANTOFAGASTA,001,DIRECCIÓN SERVICIO DE SALUD ANTOFAGASTA,24,TRANSFERENCIAS CORRIENTES,51724731486
2020,22,SERVICIO DE SALUD ANTOFAGASTA,001,DIRECCIÓN SERVICIO DE SALUD ANTOFAGASTA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,4676417964
2020,22,SERVICIO DE SALUD ANTOFAGASTA,001,DIRECCIÓN SERVICIO DE SALUD ANTOFAGASTA,31,INICIATIVAS DE INVERSION,945018452
2020,22,SERVICIO DE SALUD ANTOFAGASTA,002,HOSPITAL DE ANTOFAGASTA,21,GASTOS EN PERSONAL,72713991914
2020,22,SERVICIO DE SALUD ANTOFAGASTA,002,HOSPITAL DE ANTOFAGASTA,22,BIENES Y SERVICIOS DE CONSUMO,58421587376
2020,22,SERVICIO DE SALUD ANTOFAGASTA,002,HOSPITAL DE ANTOFAGASTA,23,PRESTACIONES DE SEGURIDAD SOCIAL,556700288
2020,22,SERVICIO DE SALUD ANTOFAGASTA,002,HOSPITAL DE ANTOFAGASTA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,42596962
2020,22,SERVICIO DE SALUD ANTOFAGASTA,002,HOSPITAL DE ANTOFAGASTA,34,SERVICIO DE LA DEUDA,8054324490
2020,22,SERVICIO DE SALUD ANTOFAGASTA,003,HOSPITAL DE CALAMA,21,GASTOS EN PERSONAL,29206746540
2020,22,SERVICIO DE SALUD ANTOFAGASTA,003,HOSPITAL DE CALAMA,22,BIENES Y SERVICIOS DE CONSUMO,13406369231
2020,22,SERVICIO DE SALUD ANTOFAGASTA,003,HOSPITAL DE CALAMA,23,PRESTACIONES DE SEGURIDAD SOCIAL,145036561
2020,22,SERVICIO DE SALUD ANTOFAGASTA,003,HOSPITAL DE CALAMA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,22610861
2020,22,SERVICIO DE SALUD ANTOFAGASTA,003,HOSPITAL DE CALAMA,34,SERVICIO DE LA DEUDA,1510320139
2020,22,SERVICIO DE SALUD ANTOFAGASTA,004,HOSPITAL DE TOCOPILLA,21,GASTOS EN PERSONAL,5419740212
2020,22,SERVICIO DE SALUD ANTOFAGASTA,004,HOSPITAL DE TOCOPILLA,22,BIENES Y SERVICIOS DE CONSUMO,2298437470
2020,22,SERVICIO DE SALUD ANTOFAGASTA,004,HOSPITAL DE TOCOPILLA,23,PRESTACIONES DE SEGURIDAD SOCIAL,66131177
2020,22,SERVICIO DE SALUD ANTOFAGASTA,004,HOSPITAL DE TOCOPILLA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,8704744
2020,22,SERVICIO DE SALUD ANTOFAGASTA,005,HOSPITAL DE TALTAL,21,GASTOS EN PERSONAL,3123544242
2020,22,SERVICIO DE SALUD ANTOFAGASTA,005,HOSPITAL DE TALTAL,22,BIENES Y SERVICIOS DE CONSUMO,719698182
2020,22,SERVICIO DE SALUD ANTOFAGASTA,005,HOSPITAL DE TALTAL,23,PRESTACIONES DE SEGURIDAD SOCIAL,53944892
2020,22,SERVICIO DE SALUD ANTOFAGASTA,005,HOSPITAL DE TALTAL,24,TRANSFERENCIAS CORRIENTES,9822734
2020,22,SERVICIO DE SALUD ANTOFAGASTA,005,HOSPITAL DE TALTAL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,1924014
2020,22,SERVICIO DE SALUD ANTOFAGASTA,006,HOSPITAL DE MEJILLONES,21,GASTOS EN PERSONAL,2504969941
2020,22,SERVICIO DE SALUD ANTOFAGASTA,006,HOSPITAL DE MEJILLONES,22,BIENES Y SERVICIOS DE CONSUMO,643608759
2020,22,SERVICIO DE SALUD ANTOFAGASTA,006,HOSPITAL DE MEJILLONES,24,TRANSFERENCIAS CORRIENTES,16117363
2020,22,SERVICIO DE SALUD ANTOFAGASTA,006,HOSPITAL DE MEJILLONES,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,5429383
2020,22,SERVICIO DE SALUD ANTOFAGASTA,008,CENTRO ONCOLOGICO DEL NORTE,21,GASTOS EN PERSONAL,6307664870
2020,22,SERVICIO DE SALUD ANTOFAGASTA,008,CENTRO ONCOLOGICO DEL NORTE,22,BIENES Y SERVICIOS DE CONSUMO,5142913964
2020,22,SERVICIO DE SALUD ANTOFAGASTA,008,CENTRO ONCOLOGICO DEL NORTE,23,PRESTACIONES DE SEGURIDAD SOCIAL,74329054
2020,22,SERVICIO DE SALUD ANTOFAGASTA,008,CENTRO ONCOLOGICO DEL NORTE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,21936477
2020,22,SERVICIO DE SALUD ANTOFAGASTA,008,CENTRO ONCOLOGICO DEL NORTE,34,SERVICIO DE LA DEUDA,348980411
2020,23,SERVICIO DE SALUD ATACAMA,001,DIRECCIÓN SERVICIO DE SALUD ATACAMA,21,GASTOS EN PERSONAL,13441051950
2020,23,SERVICIO DE SALUD ATACAMA,001,DIRECCIÓN SERVICIO DE SALUD ATACAMA,22,BIENES Y SERVICIOS DE CONSUMO,8522811770
2020,23,SERVICIO DE SALUD ATACAMA,001,DIRECCIÓN SERVICIO DE SALUD ATACAMA,23,PRESTACIONES DE SEGURIDAD SOCIAL,1114320537
2020,23,SERVICIO DE SALUD ATACAMA,001,DIRECCIÓN SERVICIO DE SALUD ATACAMA,24,TRANSFERENCIAS CORRIENTES,34323149116
2020,23,SERVICIO DE SALUD ATACAMA,001,DIRECCIÓN SERVICIO DE SALUD ATACAMA,26,OTROS GASTOS CORRIENTES,2866038000
2020,23,SERVICIO DE SALUD ATACAMA,001,DIRECCIÓN SERVICIO DE SALUD ATACAMA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,632988011
2020,23,SERVICIO DE SALUD ATACAMA,001,DIRECCIÓN SERVICIO DE SALUD ATACAMA,31,INICIATIVAS DE INVERSION,5005028758
2020,23,SERVICIO DE SALUD ATACAMA,002,HOSPITAL REGIONAL DE COPIAPÓ,21,GASTOS EN PERSONAL,30935922470
2020,23,SERVICIO DE SALUD ATACAMA,002,HOSPITAL REGIONAL DE COPIAPÓ,22,BIENES Y SERVICIOS DE CONSUMO,19262894966
2020,23,SERVICIO DE SALUD ATACAMA,002,HOSPITAL REGIONAL DE COPIAPÓ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,13294959
2020,23,SERVICIO DE SALUD ATACAMA,002,HOSPITAL REGIONAL DE COPIAPÓ,34,SERVICIO DE LA DEUDA,2044073643
2020,23,SERVICIO DE SALUD ATACAMA,003,HOSPITAL DE CHAÑARAL,21,GASTOS EN PERSONAL,2063689623
2020,23,SERVICIO DE SALUD ATACAMA,003,HOSPITAL DE CHAÑARAL,22,BIENES Y SERVICIOS DE CONSUMO,463972372
2020,23,SERVICIO DE SALUD ATACAMA,003,HOSPITAL DE CHAÑARAL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,449000
2020,23,SERVICIO DE SALUD ATACAMA,004,HOSPITAL DIEGO DE ALMAGRO,21,GASTOS EN PERSONAL,2083402653
2020,23,SERVICIO DE SALUD ATACAMA,004,HOSPITAL DIEGO DE ALMAGRO,22,BIENES Y SERVICIOS DE CONSUMO,427354412
2020,23,SERVICIO DE SALUD ATACAMA,005,HOSPITAL DE VALLENAR,21,GASTOS EN PERSONAL,14575352760
2020,23,SERVICIO DE SALUD ATACAMA,005,HOSPITAL DE VALLENAR,22,BIENES Y SERVICIOS DE CONSUMO,7708572387
2020,23,SERVICIO DE SALUD ATACAMA,005,HOSPITAL DE VALLENAR,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,167479809
2020,23,SERVICIO DE SALUD ATACAMA,005,HOSPITAL DE VALLENAR,34,SERVICIO DE LA DEUDA,301517499
2020,23,SERVICIO DE SALUD ATACAMA,006,HOSPITAL DE HUASCO,21,GASTOS EN PERSONAL,1872002658
2020,23,SERVICIO DE SALUD ATACAMA,006,HOSPITAL DE HUASCO,22,BIENES Y SERVICIOS DE CONSUMO,463435818
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,21,GASTOS EN PERSONAL,17535264756
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,22,BIENES Y SERVICIOS DE CONSUMO,12296412408
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,23,PRESTACIONES DE SEGURIDAD SOCIAL,30419774
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,24,TRANSFERENCIAS CORRIENTES,93499954249
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,26,OTROS GASTOS CORRIENTES,433704643
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,612714313
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,31,INICIATIVAS DE INVERSION,32623796335
2020,24,SERVICIO DE SALUD COQUIMBO,001,DIRECCIÓN SERVICIO DE SALUD COQUIMBO,34,SERVICIO DE LA DEUDA,115331731
2020,24,SERVICIO DE SALUD COQUIMBO,002,HOSPITAL LA SERENA,21,GASTOS EN PERSONAL,39677942745
2020,24,SERVICIO DE SALUD COQUIMBO,002,HOSPITAL LA SERENA,22,BIENES Y SERVICIOS DE CONSUMO,25996929094
2020,24,SERVICIO DE SALUD COQUIMBO,002,HOSPITAL LA SERENA,23,PRESTACIONES DE SEGURIDAD SOCIAL,780646090
2020,24,SERVICIO DE SALUD COQUIMBO,002,HOSPITAL LA SERENA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,510328037
2020,24,SERVICIO DE SALUD COQUIMBO,002,HOSPITAL LA SERENA,34,SERVICIO DE LA DEUDA,3125109683
2020,24,SERVICIO DE SALUD COQUIMBO,003,HOSPITAL COQUIMBO,21,GASTOS EN PERSONAL,42124891357
2020,24,SERVICIO DE SALUD COQUIMBO,003,HOSPITAL COQUIMBO,22,BIENES Y SERVICIOS DE CONSUMO,25849169685
2020,24,SERVICIO DE SALUD COQUIMBO,003,HOSPITAL COQUIMBO,23,PRESTACIONES DE SEGURIDAD SOCIAL,818699032
2020,24,SERVICIO DE SALUD COQUIMBO,003,HOSPITAL COQUIMBO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,580045529
2020,24,SERVICIO DE SALUD COQUIMBO,003,HOSPITAL COQUIMBO,31,INICIATIVAS DE INVERSION,65201892
2020,24,SERVICIO DE SALUD COQUIMBO,003,HOSPITAL COQUIMBO,34,SERVICIO DE LA DEUDA,2962089681
2020,24,SERVICIO DE SALUD COQUIMBO,004,HOSPITAL OVALLE,21,GASTOS EN PERSONAL,31545087391
2020,24,SERVICIO DE SALUD COQUIMBO,004,HOSPITAL OVALLE,22,BIENES Y SERVICIOS DE CONSUMO,15982324147
2020,24,SERVICIO DE SALUD COQUIMBO,004,HOSPITAL OVALLE,23,PRESTACIONES DE SEGURIDAD SOCIAL,588653193
2020,24,SERVICIO DE SALUD COQUIMBO,004,HOSPITAL OVALLE,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,600967534
2020,24,SERVICIO DE SALUD COQUIMBO,004,HOSPITAL OVALLE,34,SERVICIO DE LA DEUDA,1379256088
2020,24,SERVICIO DE SALUD COQUIMBO,005,HOSPITAL ILLAPEL,21,GASTOS EN PERSONAL,9163967187
2020,24,SERVICIO DE SALUD COQUIMBO,005,HOSPITAL ILLAPEL,22,BIENES Y SERVICIOS DE CONSUMO,2600740345
2020,24,SERVICIO DE SALUD COQUIMBO,005,HOSPITAL ILLAPEL,23,PRESTACIONES DE SEGURIDAD SOCIAL,64748041
2020,24,SERVICIO DE SALUD COQUIMBO,005,HOSPITAL ILLAPEL,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,173102951
2020,24,SERVICIO DE SALUD COQUIMBO,005,HOSPITAL ILLAPEL,34,SERVICIO DE LA DEUDA,190242228
2020,24,SERVICIO DE SALUD COQUIMBO,006,HOSPITAL SALAMANCA,21,GASTOS EN PERSONAL,4054933423
2020,24,SERVICIO DE SALUD COQUIMBO,006,HOSPITAL SALAMANCA,22,BIENES Y SERVICIOS DE CONSUMO,1566352208
2020,24,SERVICIO DE SALUD COQUIMBO,006,HOSPITAL SALAMANCA,23,PRESTACIONES DE SEGURIDAD SOCIAL,72906581
2020,24,SERVICIO DE SALUD COQUIMBO,006,HOSPITAL SALAMANCA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,10137454
2020,24,SERVICIO DE SALUD COQUIMBO,006,HOSPITAL SALAMANCA,34,SERVICIO DE LA DEUDA,210344656
2020,24,SERVICIO DE SALUD COQUIMBO,007,HOSPITAL COMBARBALÁ,21,GASTOS EN PERSONAL,2679765605
2020,24,SERVICIO DE SALUD COQUIMBO,007,HOSPITAL COMBARBALÁ,22,BIENES Y SERVICIOS DE CONSUMO,638409817
2020,24,SERVICIO DE SALUD COQUIMBO,007,HOSPITAL COMBARBALÁ,23,PRESTACIONES DE SEGURIDAD SOCIAL,124749293
2020,24,SERVICIO DE SALUD COQUIMBO,007,HOSPITAL COMBARBALÁ,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,688392
2020,24,SERVICIO DE SALUD COQUIMBO,007,HOSPITAL COMBARBALÁ,34,SERVICIO DE LA DEUDA,52964812
2020,24,SERVICIO DE SALUD COQUIMBO,008,HOSPITAL DE ANDACOLLO,21,GASTOS EN PERSONAL,2267631452
2020,24,SERVICIO DE SALUD COQUIMBO,008,HOSPITAL DE ANDACOLLO,22,BIENES Y SERVICIOS DE CONSUMO,718693552
2020,24,SERVICIO DE SALUD COQUIMBO,008,HOSPITAL DE ANDACOLLO,23,PRESTACIONES DE SEGURIDAD SOCIAL,54146944
2020,24,SERVICIO DE SALUD COQUIMBO,008,HOSPITAL DE ANDACOLLO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,11362943
2020,24,SERVICIO DE SALUD COQUIMBO,008,HOSPITAL DE ANDACOLLO,34,SERVICIO DE LA DEUDA,31885213
2020,24,SERVICIO DE SALUD COQUIMBO,009,HOSPITAL VICUÑA,21,GASTOS EN PERSONAL,2868056819
2020,24,SERVICIO DE SALUD COQUIMBO,009,HOSPITAL VICUÑA,22,BIENES Y SERVICIOS DE CONSUMO,934792679
2020,24,SERVICIO DE SALUD COQUIMBO,009,HOSPITAL VICUÑA,23,PRESTACIONES DE SEGURIDAD SOCIAL,89549176
2020,24,SERVICIO DE SALUD COQUIMBO,009,HOSPITAL VICUÑA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,11363312
2020,24,SERVICIO DE SALUD COQUIMBO,009,HOSPITAL VICUÑA,34,SERVICIO DE LA DEUDA,47301467
2020,24,SERVICIO DE SALUD COQUIMBO,010,HOSPITAL LOS VILOS,21,GASTOS EN PERSONAL,4129075745
2020,24,SERVICIO DE SALUD COQUIMBO,010,HOSPITAL LOS VILOS,22,BIENES Y SERVICIOS DE CONSUMO,1256233772
2020,24,SERVICIO DE SALUD COQUIMBO,010,HOSPITAL LOS VILOS,23,PRESTACIONES DE SEGURIDAD SOCIAL,108923089
2020,24,SERVICIO DE SALUD COQUIMBO,010,HOSPITAL LOS VILOS,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,9829566
2020,24,SERVICIO DE SALUD COQUIMBO,010,HOSPITAL LOS VILOS,34,SERVICIO DE LA DEUDA,144354341
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,001,DIRECCIÓN SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,21,GASTOS EN PERSONAL,21237385955
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,001,DIRECCIÓN SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,22,BIENES Y SERVICIOS DE CONSUMO,14578376431
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,001,DIRECCIÓN SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,23,PRESTACIONES DE SEGURIDAD SOCIAL,141810020
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,001,DIRECCIÓN SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,24,TRANSFERENCIAS CORRIENTES,53144167649
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,001,DIRECCIÓN SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,418790398
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,001,DIRECCIÓN SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,31,INICIATIVAS DE INVERSION,35519710103
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,002,HOSPITAL CARLOS VAN BUREN,21,GASTOS EN PERSONAL,55729668000
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,002,HOSPITAL CARLOS VAN BUREN,22,BIENES Y SERVICIOS DE CONSUMO,31398383246
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,002,HOSPITAL CARLOS VAN BUREN,23,PRESTACIONES DE SEGURIDAD SOCIAL,1449814216
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,002,HOSPITAL CARLOS VAN BUREN,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,798136891
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,002,HOSPITAL CARLOS VAN BUREN,31,INICIATIVAS DE INVERSION,95999372
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,002,HOSPITAL CARLOS VAN BUREN,34,SERVICIO DE LA DEUDA,1388653501
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,003,HOSPITAL CLAUDIO VICUÑA,21,GASTOS EN PERSONAL,13931330054
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,003,HOSPITAL CLAUDIO VICUÑA,22,BIENES Y SERVICIOS DE CONSUMO,7955456757
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,003,HOSPITAL CLAUDIO VICUÑA,23,PRESTACIONES DE SEGURIDAD SOCIAL,396655251
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,003,HOSPITAL CLAUDIO VICUÑA,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,61912196
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,003,HOSPITAL CLAUDIO VICUÑA,31,INICIATIVAS DE INVERSION,33982354
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,004,HOSPITAL DEL SALVADOR,21,GASTOS EN PERSONAL,5909920688
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,004,HOSPITAL DEL SALVADOR,22,BIENES Y SERVICIOS DE CONSUMO,2149560955
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,004,HOSPITAL DEL SALVADOR,23,PRESTACIONES DE SEGURIDAD SOCIAL,93447002
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,004,HOSPITAL DEL SALVADOR,29,ADQUISICION DE ACTIVOS NO FINANCIEROS,2785909
2020,25,SERVICIO DE SALUD VAPARAÍSO-SAN ANTONIO,004,HOSPITAL DEL SALVADOR,34,SERVICIO DE LA DEUDA,24937133
